period_start,period,purchase_bid,sell_bid,mcv,mcp,final_scheduled_volume
2026-03-06 16:15:00,16:15 - 16:30,17736.6,31833.3,11701.1,2620.61,11701.1
2026-03-06 16:30:00,16:30 - 16:45,16760.3,28603.0,10330.2,2639.11,10330.2
2026-03-06 16:45:00,16:45 - 17:00,16667.6,25996.4,10655.6,2851.3,10655.6
2026-03-06 17:00:00,17:00 - 17:15,16229.5,22933.0,10336.7,3000.44,10336.7
2026-03-06 17:15:00,17:15 - 17:30,16270.8,20446.8,9652.4,3150.01,9652.4
2026-03-06 17:30:00,17:30 - 17:45,16149.2,17697.6,9460.3,3500.1,9460.3
2026-03-06 17:45:00,17:45 - 18:00,17324.0,15500.5,9593.02,3910.1,9593.02
2026-03-06 18:00:00,18:00 - 18:15,18329.8,15188.6,10557.3,4649.5,10557.3
2026-03-06 18:15:00,18:15 - 18:30,18809.5,14123.6,10265.8,5827.97,10265.8
2026-03-06 18:30:00,18:30 - 18:45,19711.2,12139.6,9277.98,10000.0,9277.98
2026-03-06 18:45:00,18:45 - 19:00,19777.8,11855.9,8994.3,10000.0,8994.3
2026-03-06 19:00:00,19:00 - 19:15,20687.0,12673.2,9811.6,10000.0,9811.6
2026-03-06 19:15:00,19:15 - 19:30,20452.7,13944.3,11016.83,9868.79,11016.83
2026-03-06 19:30:00,19:30 - 19:45,19450.5,14920.9,11002.9,5827.06,11002.9
2026-03-06 19:45:00,19:45 - 20:00,18879.1,14641.1,10605.3,5161.09,10605.3
2026-03-06 20:00:00,20:00 - 20:15,18980.6,14597.6,11023.57,5000.4,11023.57
2026-03-06 20:15:00,20:15 - 20:30,18709.4,14444.6,10819.09,5000.93,10819.09
2026-03-06 20:30:00,20:30 - 20:45,18588.2,14291.4,10826.2,5200.18,10826.2
2026-03-06 20:45:00,20:45 - 21:00,18227.4,14593.0,10912.6,5000.23,10912.6
2026-03-06 21:00:00,21:00 - 21:15,16872.9,14544.9,9730.8,4469.84,9730.8
2026-03-06 21:15:00,21:15 - 21:30,16687.8,14698.3,9479.8,4469.19,9479.8
2026-03-06 21:30:00,21:30 - 21:45,16230.5,14948.0,9508.3,3931.75,9508.3
2026-03-06 21:45:00,21:45 - 22:00,15251.7,15148.4,8842.1,3700.28,8842.1
2026-03-06 22:00:00,22:00 - 22:15,14482.3,15079.3,7784.0,3499.1,7784.0
2026-03-06 22:15:00,22:15 - 22:30,14593.7,14291.2,7718.4,3499.14,7718.4
2026-03-06 22:30:00,22:30 - 22:45,14977.5,14550.4,7854.7,3499.62,7854.7
2026-03-06 22:45:00,22:45 - 23:00,15082.6,14682.3,7762.1,3499.4,7762.1
2026-03-06 23:00:00,23:00 - 23:15,14796.7,15620.6,7235.19,3396.11,7235.19
2026-03-06 23:15:00,23:15 - 23:30,14715.9,16149.5,7292.3,3300.37,7292.3
2026-03-06 23:30:00,23:30 - 23:45,14531.3,16761.8,7135.5,3231.69,7135.5
2026-03-06 23:45:00,23:45 - 24:00,14463.2,17040.4,7092.5,3200.37,7092.5
2026-03-07 00:00:00,00:00 - 00:15,16840.0,18594.6,9078.31,3417.4,9078.31
2026-03-07 00:15:00,00:15 - 00:30,17700.7,19273.9,9928.42,3499.93,9928.42
2026-03-07 00:30:00,00:30 - 00:45,18618.3,19932.7,10366.01,3560.82,10366.01
2026-03-07 00:45:00,00:45 - 01:00,19706.8,20435.3,10719.2,3627.5,10719.2
2026-03-07 01:00:00,01:00 - 01:15,19539.9,21068.4,10979.96,3569.33,10979.96
2026-03-07 01:15:00,01:15 - 01:30,19439.1,21532.5,11135.3,3569.14,11135.3
2026-03-07 01:30:00,01:30 - 01:45,19169.5,21853.8,11307.61,3560.11,11307.61
2026-03-07 01:45:00,01:45 - 02:00,19150.4,22032.5,11312.36,3530.29,11312.36
2026-03-07 02:00:00,02:00 - 02:15,19034.0,22585.2,11139.37,3536.06,11139.37
2026-03-07 02:15:00,02:15 - 02:30,19380.4,22720.8,11198.03,3536.27,11198.03
2026-03-07 02:30:00,02:30 - 02:45,19697.9,23039.1,11291.84,3536.44,11291.84
2026-03-07 02:45:00,02:45 - 03:00,20044.8,23209.9,11384.83,3536.64,11384.83
2026-03-07 03:00:00,03:00 - 03:15,20127.4,23670.3,11633.3,3671.36,11633.3
2026-03-07 03:15:00,03:15 - 03:30,20190.3,23710.4,11697.3,3671.36,11697.3
2026-03-07 03:30:00,03:30 - 03:45,20514.6,23473.8,11803.3,3671.52,11803.3
2026-03-07 03:45:00,03:45 - 04:00,20853.8,23267.5,11771.4,3671.75,11771.4
2026-03-07 04:00:00,04:00 - 04:15,21160.2,23054.5,12938.4,3815.38,12938.4
2026-03-07 04:15:00,04:15 - 04:30,21676.0,21961.6,13435.6,3823.79,13435.6
2026-03-07 04:30:00,04:30 - 04:45,22213.5,20746.5,12623.5,3849.15,12623.5
2026-03-07 04:45:00,04:45 - 05:00,22072.9,20594.7,12432.6,3910.3,12432.6
2026-03-07 05:00:00,05:00 - 05:15,22054.4,19046.4,12874.8,4649.39,12874.8
2026-03-07 05:15:00,05:15 - 05:30,22552.6,18189.3,13317.2,5000.54,13317.2
2026-03-07 05:30:00,05:30 - 05:45,20105.8,17158.8,11263.7,4697.44,11263.7
2026-03-07 05:45:00,05:45 - 06:00,17955.4,16867.0,10459.7,4230.7,10459.7
2026-03-07 06:00:00,06:00 - 06:15,18208.0,15842.6,10860.9,4769.67,10860.9
2026-03-07 06:15:00,06:15 - 06:30,18705.6,15251.1,10706.1,4999.87,10706.1
2026-03-07 06:30:00,06:30 - 06:45,20108.8,17163.1,11456.3,4999.45,11456.3
2026-03-07 06:45:00,06:45 - 07:00,21529.4,16682.2,12338.8,5400.88,12338.8
2026-03-07 07:00:00,07:00 - 07:15,23635.1,17326.3,13642.1,6800.42,13642.1
2026-03-07 07:15:00,07:15 - 07:30,23805.2,17483.8,13775.0,6800.43,13775.0
2026-03-07 07:30:00,07:30 - 07:45,23483.5,17914.8,14154.1,6200.22,14154.1
2026-03-07 07:45:00,07:45 - 08:00,22072.1,17631.3,12056.3,5400.93,12056.3
2026-03-07 08:00:00,08:00 - 08:15,22702.1,18564.6,13209.1,4919.13,13209.1
2026-03-07 08:15:00,08:15 - 08:30,20889.6,19346.5,12443.2,4025.35,12443.2
2026-03-07 08:30:00,08:30 - 08:45,20248.2,20715.3,12128.2,3800.71,12128.2
2026-03-07 08:45:00,08:45 - 09:00,19351.6,21377.1,11587.7,3400.7,11587.7
2026-03-07 09:00:00,09:00 - 09:15,17917.5,23461.0,11512.0,2981.19,11512.0
2026-03-07 09:15:00,09:15 - 09:30,16608.6,23490.3,11149.4,3010.31,11149.4
2026-03-07 09:30:00,09:30 - 09:45,16328.7,25177.7,10990.7,2981.13,10990.7
2026-03-07 09:45:00,09:45 - 10:00,17033.4,27743.0,11179.7,2610.66,11179.7
2026-03-07 10:00:00,10:00 - 10:15,17038.1,30327.6,12230.0,2360.46,12230.0
2026-03-07 10:15:00,10:15 - 10:30,17088.9,32304.2,12939.8,2340.14,12939.8
2026-03-07 10:30:00,10:30 - 10:45,15333.6,33544.0,11724.7,2220.71,11724.7
2026-03-07 10:45:00,10:45 - 11:00,15356.0,34431.4,11950.5,2216.62,11950.5
2026-03-07 11:00:00,11:00 - 11:15,15564.2,36415.8,11754.1,2169.2,11754.1
2026-03-07 11:15:00,11:15 - 11:30,16004.1,37713.2,12094.2,2179.88,12094.2
2026-03-07 11:30:00,11:30 - 11:45,16366.6,39472.6,12358.4,2197.79,12358.4
2026-03-07 11:45:00,11:45 - 12:00,16167.4,41826.5,12171.9,2115.01,12171.9
2026-03-07 12:00:00,12:00 - 12:15,15386.3,43127.5,12392.0,2108.95,12392.0
2026-03-07 12:15:00,12:15 - 12:30,15487.2,44037.6,12086.68,2170.14,12086.68
2026-03-07 12:30:00,12:30 - 12:45,17001.9,47204.7,13305.56,2080.19,13305.56
2026-03-07 12:45:00,12:45 - 13:00,16859.4,48545.2,12651.86,1880.78,12651.86
2026-03-07 13:00:00,13:00 - 13:15,15452.2,49286.8,12262.1,1871.29,12262.1
2026-03-07 13:15:00,13:15 - 13:30,15380.7,49696.7,12111.9,1778.72,12111.9
2026-03-07 13:30:00,13:30 - 13:45,15392.1,49377.8,12345.54,1790.61,12345.54
2026-03-07 13:45:00,13:45 - 14:00,15105.0,48269.9,12383.6,1892.95,12383.6
2026-03-07 14:00:00,14:00 - 14:15,18049.5,49279.2,13016.78,1840.74,13016.78
2026-03-07 14:15:00,14:15 - 14:30,17300.9,47678.9,13613.1,1980.37,13613.1
2026-03-07 14:30:00,14:30 - 14:45,17477.9,45494.7,13285.66,2030.15,13285.66
2026-03-07 14:45:00,14:45 - 15:00,17233.7,43347.6,12986.98,2080.02,12986.98
2026-03-07 15:00:00,15:00 - 15:15,17829.9,41465.7,12099.9,2087.46,12099.9
2026-03-07 15:15:00,15:15 - 15:30,18109.6,40311.5,12727.7,2231.63,12727.7
2026-03-07 15:30:00,15:30 - 15:45,18188.7,37859.3,12442.4,2411.06,12442.4
2026-03-07 15:45:00,15:45 - 16:00,18447.2,36871.1,12028.32,2620.59,12028.32
2026-03-07 16:00:00,16:00 - 16:15,18660.0,34868.1,11962.0,2804.82,11962.0
2026-03-07 16:15:00,16:15 - 16:30,18271.3,33288.8,11671.8,2851.38,11671.8
2026-03-07 16:30:00,16:30 - 16:45,16704.5,30717.5,10803.0,2889.48,10803.0
2026-03-07 16:45:00,16:45 - 17:00,16637.4,28583.6,10310.19,3000.04,10310.19
2026-03-07 17:00:00,17:00 - 17:15,15499.0,26519.8,9547.9,2719.39,9547.9
2026-03-07 17:15:00,17:15 - 17:30,15850.2,24743.0,9757.8,2851.81,9757.8
2026-03-07 17:30:00,17:30 - 17:45,16335.6,21728.1,9696.14,3000.97,9696.14
2026-03-07 17:45:00,17:45 - 18:00,17267.5,19494.2,10305.9,3396.33,10305.9
2026-03-07 18:00:00,18:00 - 18:15,17944.7,16230.0,10034.8,4500.82,10034.8
2026-03-07 18:15:00,18:15 - 18:30,18328.7,14975.8,10126.09,5500.71,10126.09
2026-03-07 18:30:00,18:30 - 18:45,20006.3,13997.9,10621.49,10000.0,10621.49
2026-03-07 18:45:00,18:45 - 19:00,20380.7,13686.0,10309.6,10000.0,10309.6
2026-03-07 19:00:00,19:00 - 19:15,19410.0,14453.2,10563.1,5940.56,10563.1
2026-03-07 19:15:00,19:15 - 19:30,18534.3,14613.4,9830.8,5767.03,9830.8
2026-03-07 19:30:00,19:30 - 19:45,19742.4,14630.7,11051.3,6101.0,11051.3
2026-03-07 19:45:00,19:45 - 20:00,18825.4,14886.0,10271.8,5600.17,10271.8
2026-03-07 20:00:00,20:00 - 20:15,18494.3,15765.7,11135.96,5000.59,11135.96
2026-03-07 20:15:00,20:15 - 20:30,18636.4,15706.1,11183.1,5013.73,11183.1
2026-03-07 20:30:00,20:30 - 20:45,18266.1,15986.8,11293.9,4959.33,11293.9
2026-03-07 20:45:00,20:45 - 21:00,17140.9,16277.1,10715.4,4649.4,10715.4
2026-03-07 21:00:00,21:00 - 21:15,17196.8,15699.4,10184.0,4469.38,10184.0
2026-03-07 21:15:00,21:15 - 21:30,16497.8,15628.3,9711.8,4000.91,9711.8
2026-03-07 21:30:00,21:30 - 21:45,16209.2,16203.4,9883.1,3849.88,9883.1
2026-03-07 21:45:00,21:45 - 22:00,15273.2,16629.7,9218.2,3599.36,9218.2
2026-03-07 22:00:00,22:00 - 22:15,14580.0,17052.0,8257.4,3269.99,8257.4
2026-03-07 22:15:00,22:15 - 22:30,14957.2,16327.9,8464.6,3396.39,8464.6
2026-03-07 22:30:00,22:30 - 22:45,15237.8,16619.0,8638.5,3409.34,8638.5
2026-03-07 22:45:00,22:45 - 23:00,15335.3,16697.8,8587.4,3400.94,8587.4
2026-03-07 23:00:00,23:00 - 23:15,15137.2,17426.0,8391.6,3300.05,8391.6
2026-03-07 23:15:00,23:15 - 23:30,15034.0,18008.5,8291.2,3269.22,8291.2
2026-03-07 23:30:00,23:30 - 23:45,15106.7,17867.6,8212.8,3159.71,8212.8
2026-03-07 23:45:00,23:45 - 24:00,15263.7,17629.0,8182.1,3150.46,8182.1
2026-03-08 00:00:00,00:00 - 00:15,19207.8,15799.2,8987.5,3987.79,8987.5
2026-03-08 00:15:00,00:15 - 00:30,19924.2,15985.4,9210.2,4000.63,9210.2
2026-03-08 00:30:00,00:30 - 00:45,20957.8,16514.8,9745.4,4000.33,9745.4
2026-03-08 00:45:00,00:45 - 01:00,21712.0,16776.9,10015.4,4000.41,10015.4
2026-03-08 01:00:00,01:00 - 01:15,21643.8,17462.5,10432.48,3925.73,10432.48
2026-03-08 01:15:00,01:15 - 01:30,21488.1,17753.6,10499.9,3900.84,10499.9
2026-03-08 01:30:00,01:30 - 01:45,21220.4,18221.5,10806.19,3900.14,10806.19
2026-03-08 01:45:00,01:45 - 02:00,21297.1,18499.5,11037.58,3849.94,11037.58
2026-03-08 02:00:00,02:00 - 02:15,21131.5,18921.9,11010.0,3823.99,11010.0
2026-03-08 02:15:00,02:15 - 02:30,21483.9,19115.7,11365.7,3849.33,11365.7
2026-03-08 02:30:00,02:30 - 02:45,21806.8,19249.4,11563.1,3900.19,11563.1
2026-03-08 02:45:00,02:45 - 03:00,22179.5,19367.2,11695.4,3900.54,11695.4
2026-03-08 03:00:00,03:00 - 03:15,21934.6,19471.4,11912.8,3841.42,11912.8
2026-03-08 03:15:00,03:15 - 03:30,22073.5,19551.3,12078.4,3849.34,12078.4
2026-03-08 03:30:00,03:30 - 03:45,22181.2,19479.2,12057.29,3900.25,12057.29
2026-03-08 03:45:00,03:45 - 04:00,22217.6,19352.4,12078.3,3862.69,12078.3
2026-03-08 04:00:00,04:00 - 04:15,22266.9,19044.2,12295.3,3990.89,12295.3
2026-03-08 04:15:00,04:15 - 04:30,23134.6,18256.7,12368.27,4223.45,12368.27
2026-03-08 04:30:00,04:30 - 04:45,23382.6,17564.3,12503.3,4449.29,12503.3
2026-03-08 04:45:00,04:45 - 05:00,23857.9,16903.3,12701.0,4919.47,12701.0
2026-03-08 05:00:00,05:00 - 05:15,24348.2,15452.8,12603.3,6000.33,12603.3
2026-03-08 05:15:00,05:15 - 05:30,24114.5,14559.1,11903.4,10000.0,11903.4
2026-03-08 05:30:00,05:30 - 05:45,20875.0,13821.2,10902.5,5664.3,10902.5
2026-03-08 05:45:00,05:45 - 06:00,19238.8,13786.0,10560.7,5468.93,10560.7
2026-03-08 06:00:00,06:00 - 06:15,18813.0,12634.5,9561.0,5500.19,9561.0
2026-03-08 06:15:00,06:15 - 06:30,19917.7,12637.4,9531.1,5500.8,9531.1
2026-03-08 06:30:00,06:30 - 06:45,21585.1,14967.2,10883.3,5500.69,10883.3
2026-03-08 06:45:00,06:45 - 07:00,23136.1,15589.5,12458.5,5599.77,12458.5
2026-03-08 07:00:00,07:00 - 07:15,24010.3,17273.6,14062.4,5599.92,14062.4
2026-03-08 07:15:00,07:15 - 07:30,24266.8,17639.9,14308.7,5599.85,14308.7
2026-03-08 07:30:00,07:30 - 07:45,23328.7,19094.5,13991.7,4999.85,13991.7
2026-03-08 07:45:00,07:45 - 08:00,21467.3,19355.2,12788.0,4500.02,12788.0
2026-03-08 08:00:00,08:00 - 08:15,21228.4,22980.6,13463.3,3795.67,13463.3
2026-03-08 08:15:00,08:15 - 08:30,19209.9,23120.9,11944.5,3336.97,11944.5
2026-03-08 08:30:00,08:30 - 08:45,17943.4,25426.3,12035.7,2851.19,12035.7
2026-03-08 08:45:00,08:45 - 09:00,16765.6,26288.3,12245.7,2510.22,12245.7
2026-03-08 09:00:00,09:00 - 09:15,16042.1,27954.7,12422.8,2460.05,12422.8
2026-03-08 09:15:00,09:15 - 09:30,16290.2,28862.7,11689.4,2620.32,11689.4
2026-03-08 09:30:00,09:30 - 09:45,15453.3,28935.3,10884.0,2620.21,10884.0
2026-03-08 09:45:00,09:45 - 10:00,15279.3,30827.7,11734.5,2376.45,11734.5
2026-03-08 10:00:00,10:00 - 10:15,14812.3,33169.0,11442.2,2213.02,11442.2
2026-03-08 10:15:00,10:15 - 10:30,15291.6,34428.1,11778.7,2308.23,11778.7
2026-03-08 10:30:00,10:30 - 10:45,15874.4,37133.7,12056.0,2213.57,12056.0
2026-03-08 10:45:00,10:45 - 11:00,16332.6,38208.8,12339.8,2133.59,12339.8
2026-03-08 11:00:00,11:00 - 11:15,16135.7,39633.9,12075.2,2050.44,12075.2
2026-03-08 11:15:00,11:15 - 11:30,16467.3,40343.3,12306.9,2091.35,12306.9
2026-03-08 11:30:00,11:30 - 11:45,16318.7,41977.7,12261.55,2030.29,12261.55
2026-03-08 11:45:00,11:45 - 12:00,17727.6,45883.4,14013.91,2020.33,14013.91
2026-03-08 12:00:00,12:00 - 12:15,15452.9,45427.2,12621.2,2000.89,12621.2
2026-03-08 12:15:00,12:15 - 12:30,15415.7,45935.0,12575.89,1980.42,12575.89
2026-03-08 12:30:00,12:30 - 12:45,15657.7,46899.3,12909.8,1956.31,12909.8
2026-03-08 12:45:00,12:45 - 13:00,15456.6,48227.9,12327.9,1829.25,12327.9
2026-03-08 13:00:00,13:00 - 13:15,15199.9,49323.1,12226.3,1650.91,12226.3
2026-03-08 13:15:00,13:15 - 13:30,15002.1,49834.5,12341.1,1604.38,12341.1
2026-03-08 13:30:00,13:30 - 13:45,14918.5,49665.7,12268.1,1578.84,12268.1
2026-03-08 13:45:00,13:45 - 14:00,14760.4,48128.6,11943.85,1737.99,11943.85
2026-03-08 14:00:00,14:00 - 14:15,16533.0,48697.2,12465.62,1740.62,12465.62
2026-03-08 14:15:00,14:15 - 14:30,16304.0,46992.4,12359.12,1880.64,12359.12
2026-03-08 14:30:00,14:30 - 14:45,17095.7,45071.5,12448.88,1980.89,12448.88
2026-03-08 14:45:00,14:45 - 15:00,17594.8,43602.4,12284.7,2078.74,12284.7
2026-03-08 15:00:00,15:00 - 15:15,17981.0,41930.3,12482.55,2180.05,12482.55
2026-03-08 15:15:00,15:15 - 15:30,17423.4,40621.6,12221.06,2320.63,12221.06
2026-03-08 15:30:00,15:30 - 15:45,17118.4,38957.9,11940.36,2400.92,11940.36
2026-03-08 15:45:00,15:45 - 16:00,16807.5,37892.0,11677.2,2410.4,11677.2
2026-03-08 16:00:00,16:00 - 16:15,16833.7,36451.7,11770.78,2390.53,11770.78
2026-03-08 16:15:00,16:15 - 16:30,16472.1,34567.9,11463.4,2464.16,11463.4
2026-03-08 16:30:00,16:30 - 16:45,15607.5,32487.7,10183.01,2610.06,10183.01
2026-03-08 16:45:00,16:45 - 17:00,14754.2,29779.2,8945.1,2639.92,8945.1
2026-03-08 17:00:00,17:00 - 17:15,14237.6,27453.5,9516.4,2610.58,9516.4
2026-03-08 17:15:00,17:15 - 17:30,13840.3,25429.0,9329.8,2580.64,9329.8
2026-03-08 17:30:00,17:30 - 17:45,14184.7,21792.6,8745.5,2900.64,8745.5
2026-03-08 17:45:00,17:45 - 18:00,15498.1,18921.9,9148.6,3309.23,9148.6
2026-03-08 18:00:00,18:00 - 18:15,16298.3,15598.4,8705.49,4000.01,8705.49
2026-03-08 18:15:00,18:15 - 18:30,16722.0,14708.2,9048.89,4500.96,9048.89
2026-03-08 18:30:00,18:30 - 18:45,17734.3,12235.5,8433.98,5599.09,8433.98
2026-03-08 18:45:00,18:45 - 19:00,18247.8,11530.7,8601.0,5599.95,8601.0
2026-03-08 19:00:00,19:00 - 19:15,17885.3,12079.5,8689.6,5468.32,8689.6
2026-03-08 19:15:00,19:15 - 19:30,17469.1,12207.5,8484.5,5013.13,8484.5
2026-03-08 19:30:00,19:30 - 19:45,17118.1,11796.0,8101.0,5010.67,8101.0
2026-03-08 19:45:00,19:45 - 20:00,16357.5,11928.7,7395.5,4600.94,7395.5
2026-03-08 20:00:00,20:00 - 20:15,16629.9,11774.3,7720.09,4600.92,7720.09
2026-03-08 20:15:00,20:15 - 20:30,16654.2,11650.9,7655.97,4800.78,7655.97
2026-03-08 20:30:00,20:30 - 20:45,16989.3,11587.8,7954.52,4999.72,7954.52
2026-03-08 20:45:00,20:45 - 21:00,16559.1,11779.5,7880.91,4919.14,7880.91
2026-03-08 21:00:00,21:00 - 21:15,15875.8,12198.2,7889.8,4469.37,7889.8
2026-03-08 21:15:00,21:15 - 21:30,15931.3,12248.6,7910.6,4469.19,7910.6
2026-03-08 21:30:00,21:30 - 21:45,15748.0,12716.1,8069.17,4000.93,8069.17
2026-03-08 21:45:00,21:45 - 22:00,15708.2,12936.2,8299.4,4000.18,8299.4
2026-03-08 22:00:00,22:00 - 22:15,15353.4,13253.9,7510.29,3849.17,7510.29
2026-03-08 22:15:00,22:15 - 22:30,15312.7,12604.9,7313.82,3925.53,7313.82
2026-03-08 22:30:00,22:30 - 22:45,15172.5,12816.3,7178.58,3830.5,7178.58
2026-03-08 22:45:00,22:45 - 23:00,15201.1,12996.6,6712.8,3690.51,6712.8
2026-03-08 23:00:00,23:00 - 23:15,15206.9,13683.7,6587.13,3560.13,6587.13
2026-03-08 23:15:00,23:15 - 23:30,15010.2,14299.5,6643.49,3500.86,6643.49
2026-03-08 23:30:00,23:30 - 23:45,15137.5,14538.7,6738.0,3500.52,6738.0
2026-03-08 23:45:00,23:45 - 24:00,15147.9,14796.4,6846.23,3500.31,6846.23
2026-03-09 00:00:00,00:00 - 00:15,20066.6,13133.0,8679.6,4553.8,8679.6
2026-03-09 00:15:00,00:15 - 00:30,20481.8,13399.2,9157.8,4649.41,9157.8
2026-03-09 00:30:00,00:30 - 00:45,21577.0,13705.8,9592.0,4779.06,9592.0
2026-03-09 00:45:00,00:45 - 01:00,22338.9,14119.5,9790.29,4592.77,9790.29
2026-03-09 01:00:00,01:00 - 01:15,22395.4,15054.7,9964.34,4503.21,9964.34
2026-03-09 01:15:00,01:15 - 01:30,22335.7,15250.8,10261.0,4500.87,10261.0
2026-03-09 01:30:00,01:30 - 01:45,22297.5,15587.1,10505.67,4500.7,10505.67
2026-03-09 01:45:00,01:45 - 02:00,21736.1,15703.4,10628.6,4500.59,10628.6
2026-03-09 02:00:00,02:00 - 02:15,22182.3,16240.0,10711.1,4500.77,10711.1
2026-03-09 02:15:00,02:15 - 02:30,22658.1,16570.3,11045.9,4500.83,11045.9
2026-03-09 02:30:00,02:30 - 02:45,22904.6,16548.2,11079.76,4503.42,11079.76
2026-03-09 02:45:00,02:45 - 03:00,23118.1,16758.0,11341.0,4503.76,11341.0
2026-03-09 03:00:00,03:00 - 03:15,23060.4,17132.0,11762.6,4500.68,11762.6
2026-03-09 03:15:00,03:15 - 03:30,23096.4,17108.0,11791.0,4500.69,11791.0
2026-03-09 03:30:00,03:30 - 03:45,23389.2,17150.8,11831.69,4500.82,11831.69
2026-03-09 03:45:00,03:45 - 04:00,23523.0,17045.4,11796.8,4500.89,11796.8
2026-03-09 04:00:00,04:00 - 04:15,23154.6,16645.4,12553.9,4779.83,12553.9
2026-03-09 04:15:00,04:15 - 04:30,22488.8,16012.1,12671.3,5500.69,12671.3
2026-03-09 04:30:00,04:30 - 04:45,22357.2,15490.4,12455.2,5599.51,12455.2
2026-03-09 04:45:00,04:45 - 05:00,21400.9,14652.0,11790.8,5599.96,11790.8
2026-03-09 05:00:00,05:00 - 05:15,21267.5,14404.6,11435.1,7999.78,11435.1
2026-03-09 05:15:00,05:15 - 05:30,20812.7,14093.4,11118.1,7999.79,11118.1
2026-03-09 05:30:00,05:30 - 05:45,18771.4,13006.9,8966.99,6279.38,8966.99
2026-03-09 05:45:00,05:45 - 06:00,17926.1,12932.6,8686.8,5999.17,8686.8
2026-03-09 06:00:00,06:00 - 06:15,19102.7,13185.4,9300.2,5800.84,9300.2
2026-03-09 06:15:00,06:15 - 06:30,20409.7,13723.7,9917.7,6000.72,9917.7
2026-03-09 06:30:00,06:30 - 06:45,21707.2,15080.0,11079.0,6000.45,11079.0
2026-03-09 06:45:00,06:45 - 07:00,23900.9,15140.1,11127.3,6500.91,11127.3
2026-03-09 07:00:00,07:00 - 07:15,25390.4,16000.7,11981.4,7800.71,11981.4
2026-03-09 07:15:00,07:15 - 07:30,25747.5,15890.2,11841.3,7800.88,11841.3
2026-03-09 07:30:00,07:30 - 07:45,24590.0,16872.5,12749.5,7200.59,12749.5
2026-03-09 07:45:00,07:45 - 08:00,23031.7,16607.1,12399.99,6500.28,12399.99
2026-03-09 08:00:00,08:00 - 08:15,23705.4,18804.7,14301.5,4630.5,14301.5
2026-03-09 08:15:00,08:15 - 08:30,22565.3,19577.0,13270.2,4200.12,13270.2
2026-03-09 08:30:00,08:30 - 08:45,21019.1,21555.8,12410.9,3753.2,12410.9
2026-03-09 08:45:00,08:45 - 09:00,20519.4,23089.8,12329.5,3269.16,12329.5
2026-03-09 09:00:00,09:00 - 09:15,19602.5,23920.2,12014.0,3081.11,12014.0
2026-03-09 09:15:00,09:15 - 09:30,19398.7,24100.0,11737.7,3081.28,11737.7
2026-03-09 09:30:00,09:30 - 09:45,18877.1,26048.8,11567.0,2999.25,11567.0
2026-03-09 09:45:00,09:45 - 10:00,18288.2,27715.1,11076.0,2849.95,11076.0
2026-03-09 10:00:00,10:00 - 10:15,17775.8,30229.9,11320.1,2390.31,11320.1
2026-03-09 10:15:00,10:15 - 10:30,18196.9,31317.8,11208.0,2410.85,11208.0
2026-03-09 10:30:00,10:30 - 10:45,18351.9,33318.5,11963.83,2520.79,11963.83
2026-03-09 10:45:00,10:45 - 11:00,18793.2,34356.4,12636.29,2500.04,12636.29
2026-03-09 11:00:00,11:00 - 11:15,19039.3,36672.6,12859.56,2360.03,12859.56
2026-03-09 11:15:00,11:15 - 11:30,19564.2,37584.9,11800.1,2270.77,11800.1
2026-03-09 11:30:00,11:30 - 11:45,19858.4,39160.2,12104.62,2310.63,12104.62
2026-03-09 11:45:00,11:45 - 12:00,19737.4,41016.3,12204.71,2310.59,12204.71
2026-03-09 12:00:00,12:00 - 12:15,19103.8,42508.7,12535.45,2220.27,12535.45
2026-03-09 12:15:00,12:15 - 12:30,19334.4,43470.4,12733.01,2220.17,12733.01
2026-03-09 12:30:00,12:30 - 12:45,19497.2,44251.2,12829.39,2220.11,12829.39
2026-03-09 12:45:00,12:45 - 13:00,19438.7,45036.3,12609.46,2120.35,12609.46
2026-03-09 13:00:00,13:00 - 13:15,18623.7,46407.6,12005.4,1929.52,12005.4
2026-03-09 13:15:00,13:15 - 13:30,18345.2,46584.4,11885.55,1900.77,11885.55
2026-03-09 13:30:00,13:30 - 13:45,18327.4,45854.6,11727.9,1913.53,11727.9
2026-03-09 13:45:00,13:45 - 14:00,18129.2,44283.0,11212.6,1999.15,11212.6
2026-03-09 14:00:00,14:00 - 14:15,19785.2,43306.1,11009.67,2070.98,11009.67
2026-03-09 14:15:00,14:15 - 14:30,19811.6,41669.6,11011.36,2170.71,11011.36
2026-03-09 14:30:00,14:30 - 14:45,20328.8,39113.7,10790.29,2220.92,10790.29
2026-03-09 14:45:00,14:45 - 15:00,20392.3,37173.4,10740.6,2322.41,10740.6
2026-03-09 15:00:00,15:00 - 15:15,20652.0,34221.8,10129.2,2667.11,10129.2
2026-03-09 15:15:00,15:15 - 15:30,20322.6,34006.2,10308.8,2800.0,10308.8
2026-03-09 15:30:00,15:30 - 15:45,20222.5,32079.2,10384.8,2851.52,10384.8
2026-03-09 15:45:00,15:45 - 16:00,20398.9,31663.1,11009.4,2881.72,11009.4
2026-03-09 16:00:00,16:00 - 16:15,20685.2,29768.9,11162.28,3000.81,11162.28
2026-03-09 16:15:00,16:15 - 16:30,20401.2,28670.4,10827.5,3065.91,10827.5
2026-03-09 16:30:00,16:30 - 16:45,19906.8,27393.1,10667.6,3081.73,10667.6
