period_start,target,model,prediction,actual
2026-04-18 16:15:00,sell_bid,hist_gbrt,26565.415428597073,27462.0
2026-04-18 16:30:00,sell_bid,hist_gbrt,25248.075661963867,24988.7
2026-04-18 16:45:00,sell_bid,hist_gbrt,22123.423044383708,22898.6
2026-04-18 17:00:00,sell_bid,hist_gbrt,18800.44596367938,15896.4
2026-04-18 17:15:00,sell_bid,hist_gbrt,13097.523090077993,13397.4
2026-04-18 17:30:00,sell_bid,hist_gbrt,10677.936456054018,9356.5
2026-04-18 17:45:00,sell_bid,hist_gbrt,7226.021491673896,7240.1
2026-04-18 18:00:00,sell_bid,hist_gbrt,5176.21699385223,4701.8
2026-04-18 18:15:00,sell_bid,hist_gbrt,3760.293822384135,4107.8
2026-04-18 18:30:00,sell_bid,hist_gbrt,2823.065807300329,2922.6
2026-04-18 18:45:00,sell_bid,hist_gbrt,2686.869939739466,2721.7
2026-04-18 19:00:00,sell_bid,hist_gbrt,2836.0792412007017,2097.8
2026-04-18 19:15:00,sell_bid,hist_gbrt,3017.1114151552956,2096.0
2026-04-18 19:30:00,sell_bid,hist_gbrt,3017.1114151552956,2106.4
2026-04-18 19:45:00,sell_bid,hist_gbrt,3023.7570750542413,2258.4
2026-04-18 20:00:00,sell_bid,hist_gbrt,3023.7570750542413,2288.8
2026-04-18 20:15:00,sell_bid,hist_gbrt,2988.4397698376533,2305.4
2026-04-18 20:30:00,sell_bid,hist_gbrt,2959.8861074207907,2344.4
2026-04-18 20:45:00,sell_bid,hist_gbrt,2911.6158414591473,2297.4
2026-04-18 21:00:00,sell_bid,hist_gbrt,2849.2302121442353,2292.2
2026-04-18 21:15:00,sell_bid,hist_gbrt,2849.2302121442353,2295.0
2026-04-18 21:30:00,sell_bid,hist_gbrt,2849.2302121442353,2375.7
2026-04-18 21:45:00,sell_bid,hist_gbrt,2849.2302121442353,2323.1
2026-04-18 22:00:00,sell_bid,hist_gbrt,2763.4477424618854,2273.9
2026-04-18 22:15:00,sell_bid,hist_gbrt,2763.4477424618854,2218.0
2026-04-18 22:30:00,sell_bid,hist_gbrt,2756.03094404029,2246.2
2026-04-18 22:45:00,sell_bid,hist_gbrt,2773.6533618863837,2173.9
2026-04-18 23:00:00,sell_bid,hist_gbrt,2773.6533618863837,1922.2
2026-04-18 23:15:00,sell_bid,hist_gbrt,2773.6533618863837,1924.4
2026-04-18 23:30:00,sell_bid,hist_gbrt,2773.6533618863837,1693.9
2026-04-18 23:45:00,sell_bid,hist_gbrt,2773.6533618863837,1714.3
2026-04-19 00:00:00,sell_bid,hist_gbrt,2963.806895535996,1588.7
2026-04-19 00:15:00,sell_bid,hist_gbrt,3006.2451888143323,1649.3
2026-04-19 00:30:00,sell_bid,hist_gbrt,3051.6079425563557,1588.3
2026-04-19 00:45:00,sell_bid,hist_gbrt,3084.534725360009,1671.1
2026-04-19 01:00:00,sell_bid,hist_gbrt,3084.534725360009,1869.7
2026-04-19 01:15:00,sell_bid,hist_gbrt,3084.534725360009,1903.2
2026-04-19 01:30:00,sell_bid,hist_gbrt,3140.2182653622576,1998.9
2026-04-19 01:45:00,sell_bid,hist_gbrt,3592.10023548497,2214.8
2026-04-19 02:00:00,sell_bid,hist_gbrt,3592.10023548497,2356.6
2026-04-19 02:15:00,sell_bid,hist_gbrt,3592.10023548497,2326.6
2026-04-19 02:30:00,sell_bid,hist_gbrt,3695.1820280061293,2534.9
2026-04-19 02:45:00,sell_bid,hist_gbrt,3695.1820280061293,2864.0
2026-04-19 03:00:00,sell_bid,hist_gbrt,3695.1820280061293,3247.9
2026-04-19 03:15:00,sell_bid,hist_gbrt,4604.334729064328,3510.9
2026-04-19 03:30:00,sell_bid,hist_gbrt,4601.94648020844,3609.2
2026-04-19 03:45:00,sell_bid,hist_gbrt,4580.153504650122,3788.2
2026-04-19 04:00:00,sell_bid,hist_gbrt,4520.27943437453,3924.7
2026-04-19 04:15:00,sell_bid,hist_gbrt,4520.27943437453,3894.1
2026-04-19 04:30:00,sell_bid,hist_gbrt,4520.27943437453,4026.8
2026-04-19 04:45:00,sell_bid,hist_gbrt,4520.27943437453,3999.0
2026-04-19 05:00:00,sell_bid,hist_gbrt,4745.603543568545,4650.4
2026-04-19 05:15:00,sell_bid,hist_gbrt,4483.540858664634,4152.6
2026-04-19 05:30:00,sell_bid,hist_gbrt,4303.4554089673165,3807.4
2026-04-19 05:45:00,sell_bid,hist_gbrt,4522.506596517256,4486.3
2026-04-19 06:00:00,sell_bid,hist_gbrt,5101.168061061388,5312.5
2026-04-19 06:15:00,sell_bid,hist_gbrt,5460.442659011616,5939.2
2026-04-19 06:30:00,sell_bid,hist_gbrt,6499.6322809641915,7206.1
2026-04-19 06:45:00,sell_bid,hist_gbrt,7576.080601648922,8277.9
2026-04-19 07:00:00,sell_bid,hist_gbrt,9188.030249530057,10361.9
2026-04-19 07:15:00,sell_bid,hist_gbrt,11749.09372735055,12932.8
2026-04-19 07:30:00,sell_bid,hist_gbrt,14769.468872412897,15727.6
2026-04-19 07:45:00,sell_bid,hist_gbrt,17972.70897525418,19595.5
2026-04-19 08:00:00,sell_bid,hist_gbrt,23745.95684234108,25312.6
2026-04-19 08:15:00,sell_bid,hist_gbrt,28678.30908867271,28312.3
2026-04-19 08:30:00,sell_bid,hist_gbrt,30812.885025629497,30738.1
2026-04-19 08:45:00,sell_bid,hist_gbrt,33034.57294610075,32197.1
2026-04-19 09:00:00,sell_bid,hist_gbrt,34374.435270929265,34957.0
2026-04-19 09:15:00,sell_bid,hist_gbrt,36538.3245082487,35349.2
2026-04-19 09:30:00,sell_bid,hist_gbrt,37284.077998236906,37772.9
2026-04-19 09:45:00,sell_bid,hist_gbrt,39546.80670426219,39144.2
2026-04-19 10:00:00,sell_bid,hist_gbrt,40924.0488722201,41503.2
2026-04-19 10:15:00,sell_bid,hist_gbrt,42457.297782944705,42214.2
2026-04-19 10:30:00,sell_bid,hist_gbrt,43752.81293002749,43576.3
2026-04-19 10:45:00,sell_bid,hist_gbrt,44898.65674247798,44916.7
2026-04-19 11:00:00,sell_bid,hist_gbrt,46623.60998451169,46260.3
2026-04-19 11:15:00,sell_bid,hist_gbrt,47776.65281493331,46527.0
2026-04-19 11:30:00,sell_bid,hist_gbrt,48690.550495723845,48405.7
2026-04-19 11:45:00,sell_bid,hist_gbrt,50417.72732507744,49473.0
2026-04-19 12:00:00,sell_bid,hist_gbrt,51119.311553544,50517.6
2026-04-19 12:15:00,sell_bid,hist_gbrt,52274.96629819741,50671.2
2026-04-19 12:30:00,sell_bid,hist_gbrt,52508.118909689976,51063.1
2026-04-19 12:45:00,sell_bid,hist_gbrt,52511.46096012625,51274.7
2026-04-19 13:00:00,sell_bid,hist_gbrt,53055.50337797819,51734.7
2026-04-19 13:15:00,sell_bid,hist_gbrt,52763.77754624264,51400.1
2026-04-19 13:30:00,sell_bid,hist_gbrt,52334.879631977004,50956.8
2026-04-19 13:45:00,sell_bid,hist_gbrt,51253.480675222505,50685.6
2026-04-19 14:00:00,sell_bid,hist_gbrt,49498.21995478029,46937.4
2026-04-19 14:15:00,sell_bid,hist_gbrt,45721.35957178833,45814.1
2026-04-19 14:30:00,sell_bid,hist_gbrt,45025.076989480825,44105.1
2026-04-19 14:45:00,sell_bid,hist_gbrt,42948.8641614638,42430.0
2026-04-19 15:00:00,sell_bid,hist_gbrt,40469.76046098032,39769.7
2026-04-19 15:15:00,sell_bid,hist_gbrt,38723.80511887436,39165.5
2026-04-19 15:30:00,sell_bid,hist_gbrt,36721.30457789785,35595.5
2026-04-19 15:45:00,sell_bid,hist_gbrt,33602.52808486193,33515.8
2026-04-19 16:00:00,sell_bid,hist_gbrt,30632.647583984104,30761.4
2026-04-19 16:15:00,sell_bid,hist_gbrt,28552.323289488217,29443.9
2026-04-19 16:30:00,sell_bid,hist_gbrt,26384.718675833854,25726.5
2026-04-19 16:45:00,sell_bid,hist_gbrt,23536.835069146484,23660.9
2026-04-19 17:00:00,sell_bid,hist_gbrt,19326.076431789297,18639.8
2026-04-19 17:15:00,sell_bid,hist_gbrt,16155.428089110246,15741.4
2026-04-19 17:30:00,sell_bid,hist_gbrt,13491.988060786734,12037.6
2026-04-19 17:45:00,sell_bid,hist_gbrt,10483.775473494783,10781.4
2026-04-19 18:00:00,sell_bid,hist_gbrt,8867.460460449547,8875.8
2026-04-19 18:15:00,sell_bid,hist_gbrt,6942.5647039839605,6796.0
2026-04-19 18:30:00,sell_bid,hist_gbrt,5507.136771653683,4765.5
2026-04-19 18:45:00,sell_bid,hist_gbrt,4382.497661614348,4384.1
2026-04-19 19:00:00,sell_bid,hist_gbrt,3579.6938856413003,3170.4
2026-04-19 19:15:00,sell_bid,hist_gbrt,3529.7241492083376,2532.6
2026-04-19 19:30:00,sell_bid,hist_gbrt,3454.298039394799,2520.6
2026-04-19 19:45:00,sell_bid,hist_gbrt,3460.943699293745,2655.7
2026-04-19 20:00:00,sell_bid,hist_gbrt,3612.292233395557,2679.7
2026-04-19 20:15:00,sell_bid,hist_gbrt,3554.8600722121864,2675.7
2026-04-19 20:30:00,sell_bid,hist_gbrt,3535.426124815168,2751.2
2026-04-19 20:45:00,sell_bid,hist_gbrt,3487.1558588535245,2780.3
2026-04-19 21:00:00,sell_bid,hist_gbrt,3321.688437017454,2769.2
2026-04-19 21:15:00,sell_bid,hist_gbrt,3321.688437017454,2849.7
2026-04-19 21:30:00,sell_bid,hist_gbrt,3321.688437017454,2739.1
2026-04-19 21:45:00,sell_bid,hist_gbrt,3321.688437017454,2724.1
2026-04-19 22:00:00,sell_bid,hist_gbrt,3186.4940588751424,2467.8
2026-04-19 22:15:00,sell_bid,hist_gbrt,2770.062659905765,2442.7
2026-04-19 22:30:00,sell_bid,hist_gbrt,2789.2077744400967,2208.2
2026-04-19 22:45:00,sell_bid,hist_gbrt,2806.8301922861906,2271.6
2026-04-19 23:00:00,sell_bid,hist_gbrt,2799.413393864595,2143.5
2026-04-19 23:15:00,sell_bid,hist_gbrt,2799.413393864595,2151.3
2026-04-19 23:30:00,sell_bid,hist_gbrt,2799.413393864595,1912.6
2026-04-19 23:45:00,sell_bid,hist_gbrt,2799.413393864595,1918.3
2026-04-20 00:00:00,sell_bid,hist_gbrt,2973.320584656231,1249.1
2026-04-20 00:15:00,sell_bid,hist_gbrt,3097.49168830023,1285.7
2026-04-20 00:30:00,sell_bid,hist_gbrt,3138.155380192959,1330.3
2026-04-20 00:45:00,sell_bid,hist_gbrt,3171.082162996612,1381.3
2026-04-20 01:00:00,sell_bid,hist_gbrt,3171.082162996612,1466.6
2026-04-20 01:15:00,sell_bid,hist_gbrt,3171.082162996612,1503.8
2026-04-20 01:30:00,sell_bid,hist_gbrt,3171.082162996612,1595.9
2026-04-20 01:45:00,sell_bid,hist_gbrt,3180.9736120816806,1799.3
2026-04-20 02:00:00,sell_bid,hist_gbrt,3180.9736120816806,1994.7
2026-04-20 02:15:00,sell_bid,hist_gbrt,3180.9736120816806,2018.0
2026-04-20 02:30:00,sell_bid,hist_gbrt,3180.9736120816806,1972.8
2026-04-20 02:45:00,sell_bid,hist_gbrt,3622.2693987489056,2114.9
2026-04-20 03:00:00,sell_bid,hist_gbrt,3622.2693987489056,2429.2
2026-04-20 03:15:00,sell_bid,hist_gbrt,3679.5335867085705,2666.2
2026-04-20 03:30:00,sell_bid,hist_gbrt,3677.1453378526835,2804.7
2026-04-20 03:45:00,sell_bid,hist_gbrt,3655.3523622943653,3004.9
2026-04-20 04:00:00,sell_bid,hist_gbrt,3648.1259936723463,3321.4
2026-04-20 04:15:00,sell_bid,hist_gbrt,3640.709195250751,3251.7
2026-04-20 04:30:00,sell_bid,hist_gbrt,3640.709195250751,3277.0
2026-04-20 04:45:00,sell_bid,hist_gbrt,3640.709195250751,3232.2
2026-04-20 05:00:00,sell_bid,hist_gbrt,3550.859872150171,3443.5
2026-04-20 05:15:00,sell_bid,hist_gbrt,3476.050501674458,3053.1
2026-04-20 05:30:00,sell_bid,hist_gbrt,3295.9650519771394,3003.3
2026-04-20 05:45:00,sell_bid,hist_gbrt,3642.936357393475,3640.8
2026-04-20 06:00:00,sell_bid,hist_gbrt,3895.682058370862,4526.9
2026-04-20 06:15:00,sell_bid,hist_gbrt,4907.599213045939,5153.8
2026-04-20 06:30:00,sell_bid,hist_gbrt,5157.7748412986375,5980.3
2026-04-20 06:45:00,sell_bid,hist_gbrt,6160.985880140773,7234.4
2026-04-20 07:00:00,sell_bid,hist_gbrt,7909.489141523396,9549.0
2026-04-20 07:15:00,sell_bid,hist_gbrt,10307.802382218244,11960.3
2026-04-20 07:30:00,sell_bid,hist_gbrt,12954.740841968935,14653.8
2026-04-20 07:45:00,sell_bid,hist_gbrt,16827.008122938052,18314.9
2026-04-20 08:00:00,sell_bid,hist_gbrt,22200.017989747703,22965.2
2026-04-20 08:15:00,sell_bid,hist_gbrt,25907.30500554243,25988.2
2026-04-20 08:30:00,sell_bid,hist_gbrt,29052.579267527515,28448.4
2026-04-20 08:45:00,sell_bid,hist_gbrt,30491.92403227008,30283.2
2026-04-20 09:00:00,sell_bid,hist_gbrt,32832.8156296453,32899.8
2026-04-20 09:15:00,sell_bid,hist_gbrt,34580.800361808615,34024.2
2026-04-20 09:30:00,sell_bid,hist_gbrt,35987.802596950765,35856.6
2026-04-20 09:45:00,sell_bid,hist_gbrt,37478.27628935419,37089.4
2026-04-20 10:00:00,sell_bid,hist_gbrt,39801.866847485886,39393.8
2026-04-20 10:15:00,sell_bid,hist_gbrt,40883.85834276406,39855.5
2026-04-20 10:30:00,sell_bid,hist_gbrt,41132.98873750225,40754.7
2026-04-20 10:45:00,sell_bid,hist_gbrt,41888.29278222599,41924.3
2026-04-20 11:00:00,sell_bid,hist_gbrt,43297.34338262969,43948.0
2026-04-20 11:15:00,sell_bid,hist_gbrt,45157.03120999586,44773.7
2026-04-20 11:30:00,sell_bid,hist_gbrt,45403.98097793188,45155.7
2026-04-20 11:45:00,sell_bid,hist_gbrt,45814.870083238246,45509.7
2026-04-20 12:00:00,sell_bid,hist_gbrt,46853.370528043,46343.3
2026-04-20 12:15:00,sell_bid,hist_gbrt,46877.146484130564,46139.8
2026-04-20 12:30:00,sell_bid,hist_gbrt,47281.76491577008,46502.6
2026-04-20 12:45:00,sell_bid,hist_gbrt,46959.832166764274,46439.2
2026-04-20 13:00:00,sell_bid,hist_gbrt,47546.39146814511,47086.6
2026-04-20 13:15:00,sell_bid,hist_gbrt,47167.76870701947,47120.5
2026-04-20 13:30:00,sell_bid,hist_gbrt,46559.173929661745,46418.9
2026-04-20 13:45:00,sell_bid,hist_gbrt,45250.005746519426,44848.2
2026-04-20 14:00:00,sell_bid,hist_gbrt,42771.662626253485,43078.4
2026-04-20 14:15:00,sell_bid,hist_gbrt,41643.044295023494,41800.2
2026-04-20 14:30:00,sell_bid,hist_gbrt,39967.37233931054,39852.0
2026-04-20 14:45:00,sell_bid,hist_gbrt,38203.22862586638,39622.4
2026-04-20 15:00:00,sell_bid,hist_gbrt,36635.0011957722,37385.9
2026-04-20 15:15:00,sell_bid,hist_gbrt,35952.7017221867,36021.9
2026-04-20 15:30:00,sell_bid,hist_gbrt,32880.3617732471,34156.8
2026-04-20 15:45:00,sell_bid,hist_gbrt,31194.49976439557,32648.6
2026-04-20 16:00:00,sell_bid,hist_gbrt,29601.069980797634,29594.0
2026-04-20 16:15:00,sell_bid,hist_gbrt,27767.088160575157,27049.7
2026-04-20 16:30:00,sell_bid,hist_gbrt,24046.249747671598,24688.7
2026-04-20 16:45:00,sell_bid,hist_gbrt,22049.85773287349,22290.5
2026-04-20 17:00:00,sell_bid,hist_gbrt,17942.1211739209,15126.1
2026-04-20 17:15:00,sell_bid,hist_gbrt,12191.667081523337,12036.2
2026-04-20 17:30:00,sell_bid,hist_gbrt,9587.309556115128,7773.7
2026-04-20 17:45:00,sell_bid,hist_gbrt,6270.716520252662,5603.0
2026-04-20 18:00:00,sell_bid,hist_gbrt,4253.997074010543,4263.3
2026-04-20 18:15:00,sell_bid,hist_gbrt,3017.6945820333,3611.1
2026-04-20 18:30:00,sell_bid,hist_gbrt,2458.7411535299752,2384.9
2026-04-20 18:45:00,sell_bid,hist_gbrt,3150.829357898702,3002.4
2026-04-20 19:00:00,sell_bid,hist_gbrt,2916.5377570460187,2151.2
2026-04-20 19:15:00,sell_bid,hist_gbrt,3052.3390277686353,2055.7
2026-04-20 19:30:00,sell_bid,hist_gbrt,3052.3390277686353,2069.8
2026-04-20 19:45:00,sell_bid,hist_gbrt,3095.950330607589,2213.3
2026-04-20 20:00:00,sell_bid,hist_gbrt,3095.950330607589,2459.0
2026-04-20 20:15:00,sell_bid,hist_gbrt,3023.667382450993,2484.7
2026-04-20 20:30:00,sell_bid,hist_gbrt,2995.11372003413,2504.3
2026-04-20 20:45:00,sell_bid,hist_gbrt,2972.8502389491664,2488.1
2026-04-20 21:00:00,sell_bid,hist_gbrt,2910.4646096342553,2485.7
2026-04-20 21:15:00,sell_bid,hist_gbrt,2910.4646096342553,2503.7
2026-04-20 21:30:00,sell_bid,hist_gbrt,2910.4646096342553,2534.6
2026-04-20 21:45:00,sell_bid,hist_gbrt,2910.4646096342553,2500.2
2026-04-20 22:00:00,sell_bid,hist_gbrt,2814.8143683197427,2257.5
2026-04-20 22:15:00,sell_bid,hist_gbrt,2814.8143683197427,2226.0
2026-04-20 22:30:00,sell_bid,hist_gbrt,2834.1275480538898,2170.8
2026-04-20 22:45:00,sell_bid,hist_gbrt,2900.016707480637,2113.1
2026-04-20 23:00:00,sell_bid,hist_gbrt,2900.016707480637,1880.3
2026-04-20 23:15:00,sell_bid,hist_gbrt,2900.016707480637,1868.6
2026-04-20 23:30:00,sell_bid,hist_gbrt,2881.8172628377815,1633.1
2026-04-20 23:45:00,sell_bid,hist_gbrt,2881.8172628377815,1633.3
2026-04-21 00:00:00,sell_bid,hist_gbrt,3026.356015960789,1390.4
2026-04-21 00:15:00,sell_bid,hist_gbrt,3027.0611512604805,1390.9
2026-04-21 00:30:00,sell_bid,hist_gbrt,3072.423905002504,1386.3
2026-04-21 00:45:00,sell_bid,hist_gbrt,3105.350687806157,1395.6
2026-04-21 01:00:00,sell_bid,hist_gbrt,3095.5629650160904,1628.4
2026-04-21 01:15:00,sell_bid,hist_gbrt,3077.5479646615577,1654.9
2026-04-21 01:30:00,sell_bid,hist_gbrt,3077.5479646615577,1697.5
2026-04-21 01:45:00,sell_bid,hist_gbrt,3101.145306152425,1844.6
2026-04-21 02:00:00,sell_bid,hist_gbrt,3101.145306152425,2004.0
2026-04-21 02:15:00,sell_bid,hist_gbrt,3101.145306152425,2003.8
2026-04-21 02:30:00,sell_bid,hist_gbrt,3101.145306152425,2092.2
2026-04-21 02:45:00,sell_bid,hist_gbrt,3543.135827190069,2255.8
2026-04-21 03:00:00,sell_bid,hist_gbrt,3646.217619711228,2496.7
2026-04-21 03:15:00,sell_bid,hist_gbrt,3600.400015149734,2627.1
2026-04-21 03:30:00,sell_bid,hist_gbrt,3598.011766293847,2750.6
2026-04-21 03:45:00,sell_bid,hist_gbrt,3576.2187907355287,3015.8
2026-04-21 04:00:00,sell_bid,hist_gbrt,3581.4276739400048,3387.3
2026-04-21 04:15:00,sell_bid,hist_gbrt,3581.4276739400048,3239.2
2026-04-21 04:30:00,sell_bid,hist_gbrt,3581.4276739400048,3202.4
2026-04-21 04:45:00,sell_bid,hist_gbrt,3581.4276739400048,3173.3
2026-04-21 05:00:00,sell_bid,hist_gbrt,4371.12254664558,3522.9
2026-04-21 05:15:00,sell_bid,hist_gbrt,3416.7689803637118,3003.5
2026-04-21 05:30:00,sell_bid,hist_gbrt,3236.6835306663934,2979.0
2026-04-21 05:45:00,sell_bid,hist_gbrt,3601.588004514915,3693.3
2026-04-21 06:00:00,sell_bid,hist_gbrt,4664.966856284862,4667.5
2026-04-21 06:15:00,sell_bid,hist_gbrt,4797.339815153786,5356.1
2026-04-21 06:30:00,sell_bid,hist_gbrt,5719.481080140911,6087.1
2026-04-21 06:45:00,sell_bid,hist_gbrt,6757.37557749215,7101.7
2026-04-21 07:00:00,sell_bid,hist_gbrt,7800.473323191063,8906.3
2026-04-21 07:15:00,sell_bid,hist_gbrt,9802.238531435229,11115.8
2026-04-21 07:30:00,sell_bid,hist_gbrt,12465.792678190997,14022.7
2026-04-21 07:45:00,sell_bid,hist_gbrt,16523.506636485752,18489.5
2026-04-21 08:00:00,sell_bid,hist_gbrt,22259.06845189115,24447.8
2026-04-21 08:15:00,sell_bid,hist_gbrt,28236.351897806395,27111.1
2026-04-21 08:30:00,sell_bid,hist_gbrt,29591.381979986872,30183.4
2026-04-21 08:45:00,sell_bid,hist_gbrt,32170.49881672298,31090.8
2026-04-21 09:00:00,sell_bid,hist_gbrt,33479.68173736881,33204.8
2026-04-21 09:15:00,sell_bid,hist_gbrt,34540.37734385011,33778.6
2026-04-21 09:30:00,sell_bid,hist_gbrt,35108.234905577105,35695.3
2026-04-21 09:45:00,sell_bid,hist_gbrt,36978.05554114279,36545.8
2026-04-21 10:00:00,sell_bid,hist_gbrt,38898.71546731752,38959.7
2026-04-21 10:15:00,sell_bid,hist_gbrt,40061.69455461608,39798.8
2026-04-21 10:30:00,sell_bid,hist_gbrt,40896.9389517736,40759.1
2026-04-21 10:45:00,sell_bid,hist_gbrt,41788.30871378104,42128.5
2026-04-21 11:00:00,sell_bid,hist_gbrt,43745.82923309486,43994.5
2026-04-21 11:15:00,sell_bid,hist_gbrt,44945.71795473317,44686.6
2026-04-21 11:30:00,sell_bid,hist_gbrt,45177.671838839204,45105.5
2026-04-21 11:45:00,sell_bid,hist_gbrt,45733.79350823613,45360.2
2026-04-21 12:00:00,sell_bid,hist_gbrt,46212.541237736514,45955.5
2026-04-21 12:15:00,sell_bid,hist_gbrt,47419.99862504163,46070.9
2026-04-21 12:30:00,sell_bid,hist_gbrt,47580.0368076573,46315.2
2026-04-21 12:45:00,sell_bid,hist_gbrt,47752.82430228793,46677.0
2026-04-21 13:00:00,sell_bid,hist_gbrt,47994.511190674544,47223.4
2026-04-21 13:15:00,sell_bid,hist_gbrt,47500.844545541695,46896.8
2026-04-21 13:30:00,sell_bid,hist_gbrt,46772.501819988865,46307.2
2026-04-21 13:45:00,sell_bid,hist_gbrt,45774.603033409316,45760.1
2026-04-21 14:00:00,sell_bid,hist_gbrt,43601.37909957642,43326.6
2026-04-21 14:15:00,sell_bid,hist_gbrt,41666.27537422433,42779.7
2026-04-21 14:30:00,sell_bid,hist_gbrt,40289.308983513554,40173.8
2026-04-21 14:45:00,sell_bid,hist_gbrt,38384.561787352126,38802.6
2026-04-21 15:00:00,sell_bid,hist_gbrt,36032.066952538815,35937.2
2026-04-21 15:15:00,sell_bid,hist_gbrt,33876.253616829796,34529.4
2026-04-21 15:30:00,sell_bid,hist_gbrt,32673.90921919396,31963.0
2026-04-21 15:45:00,sell_bid,hist_gbrt,30173.84253613469,30393.5
2026-04-21 16:00:00,sell_bid,hist_gbrt,28473.81941013366,25676.5
2026-04-21 16:15:00,sell_bid,hist_gbrt,24344.06712462837,23798.1
2026-04-21 16:30:00,sell_bid,hist_gbrt,21632.195535671668,21755.0
2026-04-21 16:45:00,sell_bid,hist_gbrt,19544.434518858794,20336.9
2026-04-21 17:00:00,sell_bid,hist_gbrt,16916.868126489804,14928.4
2026-04-21 17:15:00,sell_bid,hist_gbrt,12161.514233654309,12642.8
2026-04-21 17:30:00,sell_bid,hist_gbrt,9294.57733192425,8497.7
2026-04-21 17:45:00,sell_bid,hist_gbrt,6660.444309510215,6114.2
2026-04-21 18:00:00,sell_bid,hist_gbrt,4747.028212511601,4421.5
2026-04-21 18:15:00,sell_bid,hist_gbrt,2872.842414071066,3825.2
2026-04-21 18:30:00,sell_bid,hist_gbrt,2721.1907610127355,2869.8
2026-04-21 18:45:00,sell_bid,hist_gbrt,2614.997842220209,2401.0
2026-04-21 19:00:00,sell_bid,hist_gbrt,2764.2071436814444,1971.6
2026-04-21 19:15:00,sell_bid,hist_gbrt,2945.2393176360383,1971.6
2026-04-21 19:30:00,sell_bid,hist_gbrt,2945.2393176360383,1984.0
2026-04-21 19:45:00,sell_bid,hist_gbrt,2988.850620474992,2153.5
2026-04-21 20:00:00,sell_bid,hist_gbrt,2988.850620474992,2202.9
2026-04-21 20:15:00,sell_bid,hist_gbrt,2916.567672318396,2229.9
2026-04-21 20:30:00,sell_bid,hist_gbrt,2888.014009901534,2258.8
2026-04-21 20:45:00,sell_bid,hist_gbrt,2865.7505288165703,2215.7
2026-04-21 21:00:00,sell_bid,hist_gbrt,2803.3648995016583,2204.9
2026-04-21 21:15:00,sell_bid,hist_gbrt,2803.3648995016583,2240.0
2026-04-21 21:30:00,sell_bid,hist_gbrt,2803.3648995016583,2281.0
2026-04-21 21:45:00,sell_bid,hist_gbrt,2803.3648995016583,2220.8
2026-04-21 22:00:00,sell_bid,hist_gbrt,2707.7146581871457,2163.2
2026-04-21 22:15:00,sell_bid,hist_gbrt,2707.7146581871457,2117.4
2026-04-21 22:30:00,sell_bid,hist_gbrt,2727.0278379212928,2129.6
2026-04-21 22:45:00,sell_bid,hist_gbrt,2792.91699734804,2120.7
2026-04-21 23:00:00,sell_bid,hist_gbrt,2792.91699734804,1897.0
2026-04-21 23:15:00,sell_bid,hist_gbrt,2792.91699734804,1897.9
2026-04-21 23:30:00,sell_bid,hist_gbrt,2801.406540758492,1659.4
2026-04-21 23:45:00,sell_bid,hist_gbrt,2801.406540758492,1655.5
